episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff 
1.8875999450683594,-2.0,-0.04506000235676765,706.44,6,4,2540000,2540000,False,3438,635,31380c6d17ae467aa6a77b77853413b8,2026-04-15_22-27-53,1776306473,12.021807432174683,7604.045433282852,12352,DESKTOP-3QV8DJO,10.90.74.53,7604.045433282852,0,635,1ae3c_00000,"[1.3763999938964844, 0.0, 0.0, 0.7328000068664551, 0.0, 1.3487999439239502, -2.0, -2.0, 1.5188000202178955, 1.8875999450683594, 0.7432000041007996, 0.0, 1.3583999872207642, 0.0, 0.4352000057697296, 0.0, 1.0099999904632568, 0.5576000213623047, 0.0, 0.5216000080108643, 0.0, 0.0, 1.7400000095367432, 0.0, 0.0, 0.0, 1.8456000089645386, 0.6980000138282776, 1.8628000020980835, -2.0, 0.9908000230789185, 1.4035999774932861, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 1.8423999547958374, 0.0, 1.3068000078201294, 1.490399956703186, 0.0, -2.0, 0.0, 0.0, 1.6039999723434448, -2.0, 0.0, 0.0, 1.795199990272522, 0.0, 0.0, 0.0, 1.2059999704360962, 0.0, 0.0, -2.0, 1.5044000148773193, 1.7960000038146973, 0.0, -2.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.3203999996185303, -2.0, 0.0, 0.7324000000953674, 0.1923999935388565, 0.8948000073432922, 0.0, -2.0, -2.0, -2.0, 0.9724000096321106, -2.0, 1.6979999542236328, 1.6751999855041504, 0.0, 1.819599986076355, -2.0, -2.0, -2.0, 0.6123999953269958, 0.0, 0.0]","[312, 1000, 1000, 634, 1000, 326, 986, 58, 241, 56, 629, 1000, 321, 1000, 783, 1000, 495, 721, 1000, 739, 1000, 1000, 130, 1000, 1000, 1000, 77, 651, 69, 583, 505, 298, 1000, 1000, 285, 300, 1000, 905, 1000, 1000, 1000, 901, 79, 1000, 347, 255, 1000, 954, 1000, 1000, 198, 769, 1000, 1000, 103, 1000, 1000, 1000, 397, 1000, 1000, 892, 248, 102, 1000, 429, 905, 302, 1000, 1000, 1000, 1000, 968, 1000, 1000, 489, 1000, 1000, 840, 525, 1000, 634, 904, 553, 1000, 159, 872, 603, 514, 344, 151, 163, 1000, 90, 941, 321, 894, 694, 1000, 1000]",9129.381,438.146,2692.712,1485.491,6.478,2540000,2540000,2540000,54.36470588235294,59.870588235294115,0.0,0.7593750000000001,5e-05,0.04461944103240967,-0.08471491048112512,0.12046407908201218,0.10153612,0.011681014322675765,2.0831450521945953,0.0
1.8875999450683594,-2.0,-0.06066800191998482,698.41,6,4,2544000,2544000,False,3444,636,31380c6d17ae467aa6a77b77853413b8,2026-04-15_22-28-05,1776306485,11.828219890594482,7615.873653173447,12352,DESKTOP-3QV8DJO,10.90.74.53,7615.873653173447,0,636,1ae3c_00000,"[-2.0, -2.0, 1.5188000202178955, 1.8875999450683594, 0.7432000041007996, 0.0, 1.3583999872207642, 0.0, 0.4352000057697296, 0.0, 1.0099999904632568, 0.5576000213623047, 0.0, 0.5216000080108643, 0.0, 0.0, 1.7400000095367432, 0.0, 0.0, 0.0, 1.8456000089645386, 0.6980000138282776, 1.8628000020980835, -2.0, 0.9908000230789185, 1.4035999774932861, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 1.8423999547958374, 0.0, 1.3068000078201294, 1.490399956703186, 0.0, -2.0, 0.0, 0.0, 1.6039999723434448, -2.0, 0.0, 0.0, 1.795199990272522, 0.0, 0.0, 0.0, 1.2059999704360962, 0.0, 0.0, -2.0, 1.5044000148773193, 1.7960000038146973, 0.0, -2.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.3203999996185303, -2.0, 0.0, 0.7324000000953674, 0.1923999935388565, 0.8948000073432922, 0.0, -2.0, -2.0, -2.0, 0.9724000096321106, -2.0, 1.6979999542236328, 1.6751999855041504, 0.0, 1.819599986076355, -2.0, -2.0, -2.0, 0.6123999953269958, 0.0, 0.0, 0.0, 1.6327999830245972, 1.0307999849319458, -2.0, 0.0, 1.2336000204086304]","[986, 58, 241, 56, 629, 1000, 321, 1000, 783, 1000, 495, 721, 1000, 739, 1000, 1000, 130, 1000, 1000, 1000, 77, 651, 69, 583, 505, 298, 1000, 1000, 285, 300, 1000, 905, 1000, 1000, 1000, 901, 79, 1000, 347, 255, 1000, 954, 1000, 1000, 198, 769, 1000, 1000, 103, 1000, 1000, 1000, 397, 1000, 1000, 892, 248, 102, 1000, 429, 905, 302, 1000, 1000, 1000, 1000, 968, 1000, 1000, 489, 1000, 1000, 840, 525, 1000, 634, 904, 553, 1000, 159, 872, 603, 514, 344, 151, 163, 1000, 90, 941, 321, 894, 694, 1000, 1000, 1000, 184, 485, 417, 1000, 383]",9134.214,437.914,2693.015,1485.324,6.399,2544000,2544000,2544000,51.311764705882354,59.83529411764705,0.0,0.7593750000000001,5e-05,-0.01927199843339622,-0.09015768300741911,0.05945615191012621,0.09615669,0.01505123043898493,2.0604803264141083,0.0
1.8628000020980835,-2.0,-0.10216400161385536,726.13,5,4,2548000,2548000,False,3449,637,31380c6d17ae467aa6a77b77853413b8,2026-04-15_22-28-17,1776306497,11.877333402633667,7627.75098657608,12352,DESKTOP-3QV8DJO,10.90.74.53,7627.75098657608,0,637,1ae3c_00000,"[0.0, 1.3583999872207642, 0.0, 0.4352000057697296, 0.0, 1.0099999904632568, 0.5576000213623047, 0.0, 0.5216000080108643, 0.0, 0.0, 1.7400000095367432, 0.0, 0.0, 0.0, 1.8456000089645386, 0.6980000138282776, 1.8628000020980835, -2.0, 0.9908000230789185, 1.4035999774932861, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 1.8423999547958374, 0.0, 1.3068000078201294, 1.490399956703186, 0.0, -2.0, 0.0, 0.0, 1.6039999723434448, -2.0, 0.0, 0.0, 1.795199990272522, 0.0, 0.0, 0.0, 1.2059999704360962, 0.0, 0.0, -2.0, 1.5044000148773193, 1.7960000038146973, 0.0, -2.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.3203999996185303, -2.0, 0.0, 0.7324000000953674, 0.1923999935388565, 0.8948000073432922, 0.0, -2.0, -2.0, -2.0, 0.9724000096321106, -2.0, 1.6979999542236328, 1.6751999855041504, 0.0, 1.819599986076355, -2.0, -2.0, -2.0, 0.6123999953269958, 0.0, 0.0, 0.0, 1.6327999830245972, 1.0307999849319458, -2.0, 0.0, 1.2336000204086304, -2.0, 0.0, -2.0, 0.0, 0.0]","[1000, 321, 1000, 783, 1000, 495, 721, 1000, 739, 1000, 1000, 130, 1000, 1000, 1000, 77, 651, 69, 583, 505, 298, 1000, 1000, 285, 300, 1000, 905, 1000, 1000, 1000, 901, 79, 1000, 347, 255, 1000, 954, 1000, 1000, 198, 769, 1000, 1000, 103, 1000, 1000, 1000, 397, 1000, 1000, 892, 248, 102, 1000, 429, 905, 302, 1000, 1000, 1000, 1000, 968, 1000, 1000, 489, 1000, 1000, 840, 525, 1000, 634, 904, 553, 1000, 159, 872, 603, 514, 344, 151, 163, 1000, 90, 941, 321, 894, 694, 1000, 1000, 1000, 184, 485, 417, 1000, 383, 845, 1000, 897, 1000, 1000]",9131.46,438.046,2693.464,1485.076,6.411,2548000,2548000,2548000,53.925000000000004,59.83125,0.0,0.7593750000000001,5e-05,0.005856260540895164,-0.07960506761446595,0.07680836832150817,0.17379591,0.011394844623282552,2.015635132789612,0.0
1.8628000020980835,-2.0,-0.1601000015437603,723.06,5,4,2552000,2552000,False,3454,638,31380c6d17ae467aa6a77b77853413b8,2026-04-15_22-28-30,1776306510,13.050920009613037,7640.801906585693,12352,DESKTOP-3QV8DJO,10.90.74.53,7640.801906585693,0,638,1ae3c_00000,"[1.0099999904632568, 0.5576000213623047, 0.0, 0.5216000080108643, 0.0, 0.0, 1.7400000095367432, 0.0, 0.0, 0.0, 1.8456000089645386, 0.6980000138282776, 1.8628000020980835, -2.0, 0.9908000230789185, 1.4035999774932861, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 1.8423999547958374, 0.0, 1.3068000078201294, 1.490399956703186, 0.0, -2.0, 0.0, 0.0, 1.6039999723434448, -2.0, 0.0, 0.0, 1.795199990272522, 0.0, 0.0, 0.0, 1.2059999704360962, 0.0, 0.0, -2.0, 1.5044000148773193, 1.7960000038146973, 0.0, -2.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.3203999996185303, -2.0, 0.0, 0.7324000000953674, 0.1923999935388565, 0.8948000073432922, 0.0, -2.0, -2.0, -2.0, 0.9724000096321106, -2.0, 1.6979999542236328, 1.6751999855041504, 0.0, 1.819599986076355, -2.0, -2.0, -2.0, 0.6123999953269958, 0.0, 0.0, 0.0, 1.6327999830245972, 1.0307999849319458, -2.0, 0.0, 1.2336000204086304, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0]","[495, 721, 1000, 739, 1000, 1000, 130, 1000, 1000, 1000, 77, 651, 69, 583, 505, 298, 1000, 1000, 285, 300, 1000, 905, 1000, 1000, 1000, 901, 79, 1000, 347, 255, 1000, 954, 1000, 1000, 198, 769, 1000, 1000, 103, 1000, 1000, 1000, 397, 1000, 1000, 892, 248, 102, 1000, 429, 905, 302, 1000, 1000, 1000, 1000, 968, 1000, 1000, 489, 1000, 1000, 840, 525, 1000, 634, 904, 553, 1000, 159, 872, 603, 514, 344, 151, 163, 1000, 90, 941, 321, 894, 694, 1000, 1000, 1000, 184, 485, 417, 1000, 383, 845, 1000, 897, 1000, 1000, 1000, 1000, 285, 512, 1000]",9254.447,432.225,2703.245,1479.703,6.272,2552000,2552000,2552000,61.142105263157895,59.978947368421046,0.0,0.7593750000000001,5e-05,0.010624450049363077,-0.08059679251164198,0.08156726602464914,0.07752543,0.012713055009953678,2.0783229768276215,0.0
1.8628000020980835,-2.0,-0.18891200229525565,721.67,5,4,2556000,2556000,False,3459,639,31380c6d17ae467aa6a77b77853413b8,2026-04-15_22-28-42,1776306522,11.882058143615723,7652.683964729309,12352,DESKTOP-3QV8DJO,10.90.74.53,7652.683964729309,0,639,1ae3c_00000,"[0.0, 1.7400000095367432, 0.0, 0.0, 0.0, 1.8456000089645386, 0.6980000138282776, 1.8628000020980835, -2.0, 0.9908000230789185, 1.4035999774932861, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 1.8423999547958374, 0.0, 1.3068000078201294, 1.490399956703186, 0.0, -2.0, 0.0, 0.0, 1.6039999723434448, -2.0, 0.0, 0.0, 1.795199990272522, 0.0, 0.0, 0.0, 1.2059999704360962, 0.0, 0.0, -2.0, 1.5044000148773193, 1.7960000038146973, 0.0, -2.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.3203999996185303, -2.0, 0.0, 0.7324000000953674, 0.1923999935388565, 0.8948000073432922, 0.0, -2.0, -2.0, -2.0, 0.9724000096321106, -2.0, 1.6979999542236328, 1.6751999855041504, 0.0, 1.819599986076355, -2.0, -2.0, -2.0, 0.6123999953269958, 0.0, 0.0, 0.0, 1.6327999830245972, 1.0307999849319458, -2.0, 0.0, 1.2336000204086304, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, 1.2079999446868896, 0.0, 0.0]","[1000, 130, 1000, 1000, 1000, 77, 651, 69, 583, 505, 298, 1000, 1000, 285, 300, 1000, 905, 1000, 1000, 1000, 901, 79, 1000, 347, 255, 1000, 954, 1000, 1000, 198, 769, 1000, 1000, 103, 1000, 1000, 1000, 397, 1000, 1000, 892, 248, 102, 1000, 429, 905, 302, 1000, 1000, 1000, 1000, 968, 1000, 1000, 489, 1000, 1000, 840, 525, 1000, 634, 904, 553, 1000, 159, 872, 603, 514, 344, 151, 163, 1000, 90, 941, 321, 894, 694, 1000, 1000, 1000, 184, 485, 417, 1000, 383, 845, 1000, 897, 1000, 1000, 1000, 1000, 285, 512, 1000, 420, 1000, 396, 1000, 1000]",9270.265,431.487,2701.339,1480.747,6.156,2556000,2556000,2556000,53.8625,59.91875,0.0,0.7593750000000001,5e-05,-0.003040633164346218,-0.07295721117407084,0.06245412724092603,0.063987084,0.009827093337662518,2.0466162264347076,0.0
1.8628000020980835,-2.0,-0.20944000288844108,720.38,4,4,2560000,2560000,False,3463,640,31380c6d17ae467aa6a77b77853413b8,2026-04-15_22-28-54,1776306534,11.874584436416626,7664.558549165726,12352,DESKTOP-3QV8DJO,10.90.74.53,7664.558549165726,0,640,1ae3c_00000,"[0.0, 1.8456000089645386, 0.6980000138282776, 1.8628000020980835, -2.0, 0.9908000230789185, 1.4035999774932861, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 1.8423999547958374, 0.0, 1.3068000078201294, 1.490399956703186, 0.0, -2.0, 0.0, 0.0, 1.6039999723434448, -2.0, 0.0, 0.0, 1.795199990272522, 0.0, 0.0, 0.0, 1.2059999704360962, 0.0, 0.0, -2.0, 1.5044000148773193, 1.7960000038146973, 0.0, -2.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.3203999996185303, -2.0, 0.0, 0.7324000000953674, 0.1923999935388565, 0.8948000073432922, 0.0, -2.0, -2.0, -2.0, 0.9724000096321106, -2.0, 1.6979999542236328, 1.6751999855041504, 0.0, 1.819599986076355, -2.0, -2.0, -2.0, 0.6123999953269958, 0.0, 0.0, 0.0, 1.6327999830245972, 1.0307999849319458, -2.0, 0.0, 1.2336000204086304, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, 1.2079999446868896, 0.0, 0.0, 0.0, 0.0, -2.0, 1.6871999502182007]","[1000, 77, 651, 69, 583, 505, 298, 1000, 1000, 285, 300, 1000, 905, 1000, 1000, 1000, 901, 79, 1000, 347, 255, 1000, 954, 1000, 1000, 198, 769, 1000, 1000, 103, 1000, 1000, 1000, 397, 1000, 1000, 892, 248, 102, 1000, 429, 905, 302, 1000, 1000, 1000, 1000, 968, 1000, 1000, 489, 1000, 1000, 840, 525, 1000, 634, 904, 553, 1000, 159, 872, 603, 514, 344, 151, 163, 1000, 90, 941, 321, 894, 694, 1000, 1000, 1000, 184, 485, 417, 1000, 383, 845, 1000, 897, 1000, 1000, 1000, 1000, 285, 512, 1000, 420, 1000, 396, 1000, 1000, 1000, 1000, 844, 157]",9242.013,432.806,2709.954,1476.04,6.082,2560000,2560000,2560000,52.76470588235294,59.74705882352941,0.0,0.7593750000000001,5e-05,0.013359766453504562,-0.06951436027884483,0.07497697416692972,0.10640268,0.010399545659311116,2.0520535111427307,0.0
1.8423999547958374,-2.0,-0.2482080028951168,739.61,6,4,2564000,2564000,False,3469,641,31380c6d17ae467aa6a77b77853413b8,2026-04-15_22-29-06,1776306546,11.810011148452759,7676.3685603141785,12352,DESKTOP-3QV8DJO,10.90.74.53,7676.3685603141785,0,641,1ae3c_00000,"[1.4035999774932861, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 1.8423999547958374, 0.0, 1.3068000078201294, 1.490399956703186, 0.0, -2.0, 0.0, 0.0, 1.6039999723434448, -2.0, 0.0, 0.0, 1.795199990272522, 0.0, 0.0, 0.0, 1.2059999704360962, 0.0, 0.0, -2.0, 1.5044000148773193, 1.7960000038146973, 0.0, -2.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.3203999996185303, -2.0, 0.0, 0.7324000000953674, 0.1923999935388565, 0.8948000073432922, 0.0, -2.0, -2.0, -2.0, 0.9724000096321106, -2.0, 1.6979999542236328, 1.6751999855041504, 0.0, 1.819599986076355, -2.0, -2.0, -2.0, 0.6123999953269958, 0.0, 0.0, 0.0, 1.6327999830245972, 1.0307999849319458, -2.0, 0.0, 1.2336000204086304, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, 1.2079999446868896, 0.0, 0.0, 0.0, 0.0, -2.0, 1.6871999502182007, 0.0, 0.0, 0.0, 0.0, -2.0, 1.520400047302246]","[298, 1000, 1000, 285, 300, 1000, 905, 1000, 1000, 1000, 901, 79, 1000, 347, 255, 1000, 954, 1000, 1000, 198, 769, 1000, 1000, 103, 1000, 1000, 1000, 397, 1000, 1000, 892, 248, 102, 1000, 429, 905, 302, 1000, 1000, 1000, 1000, 968, 1000, 1000, 489, 1000, 1000, 840, 525, 1000, 634, 904, 553, 1000, 159, 872, 603, 514, 344, 151, 163, 1000, 90, 941, 321, 894, 694, 1000, 1000, 1000, 184, 485, 417, 1000, 383, 845, 1000, 897, 1000, 1000, 1000, 1000, 285, 512, 1000, 420, 1000, 396, 1000, 1000, 1000, 1000, 844, 157, 1000, 1000, 1000, 1000, 568, 240]",9233.186,433.22,2712.251,1474.79,6.01,2564000,2564000,2564000,49.54117647058823,59.811764705882354,0.0,0.7593750000000001,5e-05,0.0011230881791561842,-0.06703671836294234,0.060303043108433485,0.07012181,0.010346356662921607,2.045857012271881,0.0
1.8423999547958374,-2.0,-0.23048000320792197,747.9,4,4,2568000,2568000,False,3473,642,31380c6d17ae467aa6a77b77853413b8,2026-04-15_22-29-18,1776306558,11.732654094696045,7688.1012144088745,12352,DESKTOP-3QV8DJO,10.90.74.53,7688.1012144088745,0,642,1ae3c_00000,"[-2.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 1.8423999547958374, 0.0, 1.3068000078201294, 1.490399956703186, 0.0, -2.0, 0.0, 0.0, 1.6039999723434448, -2.0, 0.0, 0.0, 1.795199990272522, 0.0, 0.0, 0.0, 1.2059999704360962, 0.0, 0.0, -2.0, 1.5044000148773193, 1.7960000038146973, 0.0, -2.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.3203999996185303, -2.0, 0.0, 0.7324000000953674, 0.1923999935388565, 0.8948000073432922, 0.0, -2.0, -2.0, -2.0, 0.9724000096321106, -2.0, 1.6979999542236328, 1.6751999855041504, 0.0, 1.819599986076355, -2.0, -2.0, -2.0, 0.6123999953269958, 0.0, 0.0, 0.0, 1.6327999830245972, 1.0307999849319458, -2.0, 0.0, 1.2336000204086304, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, 1.2079999446868896, 0.0, 0.0, 0.0, 0.0, -2.0, 1.6871999502182007, 0.0, 0.0, 0.0, 0.0, -2.0, 1.520400047302246, 0.0, 0.0, 0.0, 1.1763999462127686]","[300, 1000, 905, 1000, 1000, 1000, 901, 79, 1000, 347, 255, 1000, 954, 1000, 1000, 198, 769, 1000, 1000, 103, 1000, 1000, 1000, 397, 1000, 1000, 892, 248, 102, 1000, 429, 905, 302, 1000, 1000, 1000, 1000, 968, 1000, 1000, 489, 1000, 1000, 840, 525, 1000, 634, 904, 553, 1000, 159, 872, 603, 514, 344, 151, 163, 1000, 90, 941, 321, 894, 694, 1000, 1000, 1000, 184, 485, 417, 1000, 383, 845, 1000, 897, 1000, 1000, 1000, 1000, 285, 512, 1000, 420, 1000, 396, 1000, 1000, 1000, 1000, 844, 157, 1000, 1000, 1000, 1000, 568, 240, 1000, 1000, 1000, 412]",9233.194,433.22,2707.046,1477.626,5.955,2568000,2568000,2568000,51.712500000000006,59.818749999999994,0.0,0.7593750000000001,5e-05,-0.05651672021485865,-0.08352920599281788,0.016793932765722275,0.019679278,0.013456532615236938,2.021670162677765,0.0
1.8423999547958374,-2.0,-0.2077840031683445,749.46,5,4,2572000,2572000,False,3478,643,31380c6d17ae467aa6a77b77853413b8,2026-04-15_22-29-30,1776306570,12.059662103652954,7700.1608765125275,12352,DESKTOP-3QV8DJO,10.90.74.53,7700.1608765125275,0,643,1ae3c_00000,"[0.0, -2.0, 1.8423999547958374, 0.0, 1.3068000078201294, 1.490399956703186, 0.0, -2.0, 0.0, 0.0, 1.6039999723434448, -2.0, 0.0, 0.0, 1.795199990272522, 0.0, 0.0, 0.0, 1.2059999704360962, 0.0, 0.0, -2.0, 1.5044000148773193, 1.7960000038146973, 0.0, -2.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.3203999996185303, -2.0, 0.0, 0.7324000000953674, 0.1923999935388565, 0.8948000073432922, 0.0, -2.0, -2.0, -2.0, 0.9724000096321106, -2.0, 1.6979999542236328, 1.6751999855041504, 0.0, 1.819599986076355, -2.0, -2.0, -2.0, 0.6123999953269958, 0.0, 0.0, 0.0, 1.6327999830245972, 1.0307999849319458, -2.0, 0.0, 1.2336000204086304, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, 1.2079999446868896, 0.0, 0.0, 0.0, 0.0, -2.0, 1.6871999502182007, 0.0, 0.0, 0.0, 0.0, -2.0, 1.520400047302246, 0.0, 0.0, 0.0, 1.1763999462127686, 0.0, 0.2696000039577484, 0.0, -2.0, 0.0]","[1000, 901, 79, 1000, 347, 255, 1000, 954, 1000, 1000, 198, 769, 1000, 1000, 103, 1000, 1000, 1000, 397, 1000, 1000, 892, 248, 102, 1000, 429, 905, 302, 1000, 1000, 1000, 1000, 968, 1000, 1000, 489, 1000, 1000, 840, 525, 1000, 634, 904, 553, 1000, 159, 872, 603, 514, 344, 151, 163, 1000, 90, 941, 321, 894, 694, 1000, 1000, 1000, 184, 485, 417, 1000, 383, 845, 1000, 897, 1000, 1000, 1000, 1000, 285, 512, 1000, 420, 1000, 396, 1000, 1000, 1000, 1000, 844, 157, 1000, 1000, 1000, 1000, 568, 240, 1000, 1000, 1000, 412, 1000, 865, 1000, 496, 1000]",9236.379,433.07,2714.815,1473.397,6.072,2572000,2572000,2572000,52.30000000000001,59.8764705882353,0.0,0.7593750000000001,5e-05,-0.013440463924780488,-0.06444857688620687,0.04436971293762326,0.105292685,0.008741923607885838,2.0150741189718246,0.0
1.819599986076355,-2.0,-0.2131360025703907,751.64,4,4,2576000,2576000,False,3482,644,31380c6d17ae467aa6a77b77853413b8,2026-04-15_22-29-41,1776306581,11.685156345367432,7711.846032857895,12352,DESKTOP-3QV8DJO,10.90.74.53,7711.846032857895,0,644,1ae3c_00000,"[1.3068000078201294, 1.490399956703186, 0.0, -2.0, 0.0, 0.0, 1.6039999723434448, -2.0, 0.0, 0.0, 1.795199990272522, 0.0, 0.0, 0.0, 1.2059999704360962, 0.0, 0.0, -2.0, 1.5044000148773193, 1.7960000038146973, 0.0, -2.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.3203999996185303, -2.0, 0.0, 0.7324000000953674, 0.1923999935388565, 0.8948000073432922, 0.0, -2.0, -2.0, -2.0, 0.9724000096321106, -2.0, 1.6979999542236328, 1.6751999855041504, 0.0, 1.819599986076355, -2.0, -2.0, -2.0, 0.6123999953269958, 0.0, 0.0, 0.0, 1.6327999830245972, 1.0307999849319458, -2.0, 0.0, 1.2336000204086304, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, 1.2079999446868896, 0.0, 0.0, 0.0, 0.0, -2.0, 1.6871999502182007, 0.0, 0.0, 0.0, 0.0, -2.0, 1.520400047302246, 0.0, 0.0, 0.0, 1.1763999462127686, 0.0, 0.2696000039577484, 0.0, -2.0, 0.0, 0.4675999879837036, 0.0, 0.8396000266075134, -2.0]","[347, 255, 1000, 954, 1000, 1000, 198, 769, 1000, 1000, 103, 1000, 1000, 1000, 397, 1000, 1000, 892, 248, 102, 1000, 429, 905, 302, 1000, 1000, 1000, 1000, 968, 1000, 1000, 489, 1000, 1000, 840, 525, 1000, 634, 904, 553, 1000, 159, 872, 603, 514, 344, 151, 163, 1000, 90, 941, 321, 894, 694, 1000, 1000, 1000, 184, 485, 417, 1000, 383, 845, 1000, 897, 1000, 1000, 1000, 1000, 285, 512, 1000, 420, 1000, 396, 1000, 1000, 1000, 1000, 844, 157, 1000, 1000, 1000, 1000, 568, 240, 1000, 1000, 1000, 412, 1000, 865, 1000, 496, 1000, 766, 1000, 580, 852]",9230.78,433.333,2707.941,1477.137,6.05,2576000,2576000,2576000,51.25882352941176,59.923529411764704,0.0,0.7593750000000001,5e-05,-0.008979917736724019,-0.06184431677684188,0.04635888244956732,0.062376827,0.008566942531615496,1.9962028861045837,0.0
